,id,job_title,description,location,employer,date_posted,n_applicants,industries,industries_1,industries_2,employment_type,job_function,job_function_1,seniority_level
2,2532204771,Chief of Staff (m/w/d) Data Analytics,"Als Chief of Staff (m/w/d) Data Analytics sind Sie die zentrale Schnittstelle zwischen dem Management Team des Bereichs Data Analytics & Platform Solutions und einem interdisziplinären Team an Data Scientists, Data Engineering Experten und Beratern. Das Team wendet modernste Analytics Lösungen an und entwickelt Datentechnologien für interne wie externe Kunden.An der Seite des Managements koordinieren und gestalten Sie aktiv alle wesentlichen Aktivitäten und Prozesse dieser wachsenden Unit:Projektmanagement von internen Themen, e.g. Produktentwicklung, Themenpositionierung und organisatorische Weiterentwicklung der UnitEtablierung einer Schnittstelle zu den angrenzenden Bereichen und deren Beratungsteams, unseren internationalen Standorten sowie unseren Kunden weltweitVeröffentlichung von Blog-Artikeln, Studien-Publikationen und Standpunktpapieren rund um das Thema Data Analytics, Big Data & PlatformsInhaltliche und organisatorische Unterstützung in der Vorbereitung von Projekt-PitchesManagement des Akquise-Funnels, des Produkt- / Projekt-Angebots sowie die Vorbereitung von Akquise-TerminenÜbernahme von Ad-hoc-Aufgaben für das Management Team der UnitVerantwortung für eigene interne Projekte im Bereich Business Development, Sales und ThemenentwicklungQualifikationenSehr gut abgeschlossenes Universitätsstudium (Bachelor oder Master), idealerweise mit Studienschwerpunkt Data Analytics, Big Data oder MarketingPraktika oder erste berufliche Erfahrung in den Bereichen Consulting, Business Intelligence bzw. Data Analytics, Marketing oder Kommunikation sind von VorteilStarke analytische Fähigkeiten sowie eine schnelle AuffassungsgabeHohes Maß an Eigeninitiative und Qualitätsbewusstsein sowie eine äußerst strukturierte und selbstständige ArbeitsweiseOrganisationsstärke und Projektmanagement-FähigkeitenProfessionelles, verbindliches Auftreten und zielgruppenspezifische KommunikationSehr gute Deutsch- und Englischkenntnisse in Wort und SchriftSouveräner Umgang mit dem gesamten MS Office PaketZusätzliche InformationenHaben wir Ihr Interesse geweckt?Wir freuen uns auf Ihre vollständigen Bewerbungsunterlagen (Anschreiben, Lebenslauf, Abiturzeugnis, Zeugnisse aller Studienabschlüsse, sämtliche Praxiszeugnisse inkl. Praktika sowie Nachweise über Auslandsaufenthalte) über unser Online-Bewerbungsformular.Show moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionMarketingIndustriesManagement Consulting","Munich, Bavaria, Germany",Roland Berger,2021-05-12,0,Management Consulting,,,Full-time,Marketing,,Entry level
3,2481554968,Consultant (w/m/d) Business Intelligence – Data & Analytics,"Gemeinsam zukunftsweisende Lösungen für die Wirtschaftswelt von morgen entwickeln: Das ist das Ziel unserer mehr als 11.000 Kolleginnen und Kollegen an deutschlandweit 20 Standorten. Mit unseren innovativen Dienstleistungen in der Wirtschaftsprüfung, Steuerberatung, Strategy and Transactions sowie im Consulting sind wir einer der Marktführer und begleiten unsere Mandanten in die Zukunft. In unserem Bereich Consulting sind Sie in der Technologie und Unternehmensberatung tätig. Entfalten Sie bei uns in interdisziplinären und multikulturellen Teams Ihre individuellen Fähigkeiten und gestalten Sie mit uns Ihren Karriereweg! ""It's yours to build.""Das erwartet Sie bei uns — Erfahrungen, von denen Sie ein Leben lang profitierenDabei Übernehmen Sie Jederzeit Vielfältige AufgabenIn spannenden Projekten lösen Sie gemeinsam in unserem Team Data & Analytics in Düsseldorf, Frankfurt/Main, München oder Stuttgart Fragestellungen rund um Advanced Analytics, Artificial Intelligence sowie Automatisierung und entwickeln Technologiestrategien für global agierende Konzerne. Technische Analyse und Gestaltung von Analytics-, Business-Intelligence-(BI)- und Big-Data-Umgebungen sowie mathematisch-statistischen Verfahren und Szenariomodellen Strategische Beratung und agile Realisierung von Analytics- und Data-Science-Projekten an der Schnittstelle zwischen IT und Geschäftsbereich Integration und Aufbereitung großer Datenmengen zur Validierung, Analyse und Visualisierung sowie die daraus resultierende fachliche Interpretation und Ableitung von Handlungsempfehlungen Entwicklung von Applikationen und mobilen Anwendungen im Analytics-Kontext Strategische Beratung bei der richtigen Umsetzung moderner, datengetriebener Managementsysteme Das bringen Sie mit — Fähigkeiten, mit denen Sie die Zukunft mitgestalten Abgeschlossenes Studium der Wirtschaftswissenschaften, des (Wirtschafts-)Ingenieurwesens, der Mathematik oder der (Wirtschafts-)Informatik Erste Erfahrung auf einem oder mehreren der folgenden Gebiete: Big Data, relationale Datenbanken, Tableau, Microsoft-Technologien, Cloud-Technologien, SAP BW/SAP HANA, gerne auch erste Kenntnisse in Programmiersprachen Begeisterung für die Themen Business Analytics und Business Intelligence sowie analytische Fähigkeiten und eine sorgfältige, präzise Arbeitsweise Engagierter Teamplayer mit verantwortungsvollem Auftreten Sehr gute Kommunikationsfähigkeiten in Deutsch und Englisch Das bieten wir Ihnen — ein inspirierendes Arbeitsumfeld Umfangreiche Aus- und Weiterbildungen unter anderem im Rahmen unseres EY Badges Programms oder diverser digitaler Lernplattformen Erstklassige Karrierechancen durch eine individuelle Förderung, ein starkes globales EY-Netzwerk und anspruchsvolle Projektarbeit unter der Verwendung von zukunftsweisenden Technologien Unterschiedliche Teilzeit-, Freistellungs- und Home-Office-Möglichkeiten sowie Freizeitausgleich Erfahren Sie hier mehr über unsere vielfältigen Benefits, von denen Sie als Mitarbeiter von EY profitieren.Werden Sie Teil unserer Highest Performing Teams!Bewerben Sie sich jetzt über unser Jobportal www.de.ey.com/karriereUnser Recruitment-Center beantwortet gerne Ihre Fragen unter +49 6196 996 10005Sie möchten außerdem mehr über den Bewerbungsprozess bei EY erfahren. Dann besuchen Sie unsere Karriereseite hier. Oder informieren Sie sich über EY auf kununu und glassdoor.Show moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionConsultingInformation TechnologySalesIndustriesAccountingFinancial Services","Frankfurt am Main, Hesse, Germany",EY,2021-07-14,0,Accounting,Financial Services,,Full-time,Consulting,Information Technology,Entry level
4,2548967147,Wissenschaftliche Mitarbeiter (m/w/d) Business Analytics and Operations Research,"Am Lehrstuhl ABWL und Produktion der Universität Mannheim ist zum 01.07.2021 oder später eine Stelle als wissenschaftl. Mitarbeiter mit dem Ziel der Promotion zu besetzen.Der Lehrstuhl beschäftigt sich in Forschung und Lehre mit Methoden des Operations Research und Business Analytics. Die Projekte befassen sich z. B. mit Industrie 4.0, der Optimierung in der Automobilproduktion und in Logistikzentren sowie der Personalbedarfs- und -einsatzplanung. Neben der Arbeit an einem Forschungsprojekt wird der Doktorand das Team in Lehre und Verwaltung unterstützen.Ideale Kandidaten haben ein Studium der (angewandten) Mathematik, der Wirtschaftswissenschaften, (Wirtschafts-)Informatik, Wirtschaftsmathematik oder des Wirtschaftsingenieurwesens mit sehr gutem Erfolg abgeschlossen bzw. stehen kurz davor. Für die vollständige Ausschreibung siehe www.bwl.uni-mannheim.de/en/stolletz/.Ihre Bewerbung mit den üblichen Unterlagen (Motivationsschreiben, Lebenslauf, Überblick über bisherige Studienleistungen etc.) richten Sie bitte schriftlich oder als PDF per E-Mail bis zum 02.06.2021 an: Prof. Dr. Raik Stolletz, Lehrstuhl für ABWL und Produktion, Universität Mannheim, Tel.: +49 621 181-1577, application.prod@bwl.uni-mannheim.de.Datenschutz: Bitte beachten Sie, dass bei der Übermittlung einer unverschlüsselten E-Mail Gefährdungen der Vertraulichkeit und der unbefugte Zugriff Dritter nicht ausgeschlossen werden können. Hinweis zum Datenschutz: Die Rücksendung der eingereichten Unterlagen erfolgt nur bei gleichzeitiger Übersendung eines ausreichend frankierten Rückumschlags. Andernfalls werden sie nach Abschluss des Bewerbungsverfahrens nach den Vorgaben des Datenschutzrechts vernichtet, elektronische Bewerbungen werden entsprechend gelöscht.Die Stelle wird nach dem WisszeitVg befristet vergeben. Die Universität Mannheim strebt die Erhöhung des Frauenanteils an und fordert daher entsprechend qualifizierte Frauen ausdrücklich zur Bewerbung auf. Bewerbungen mit schwerbehinderten Menschen werden bei ansonsten im Wesentlichen gleicher Eignung, Befähigung und fachlicher Leistung bevorzugt eingestellt.Show moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionResearchAnalystInformation TechnologyIndustriesHigher EducationResearchGovernment Administration","Mannheim, Baden-Württemberg, Germany",Hochschule Mannheim,2021-07-14,0,Higher Education,Research,Government Administration,Full-time,Research,Analyst,Entry level
0,2527858766,Data Expert BI & Analytics (m/w/d),"AufgabenMitwirken bei spannenden gesellschaftsübergreifenden Business Intelligence (BI) & Analytics ProjektenErstellen von aussagekräftigen BI-Apps, Dashboards und Berichten mit Fokus auf SSAS/SSRSBearbeiten von adhoc Anfragen und AuswertungenIntegrieren und modellieren von DatenVoranbringen und weiterentwickeln der BI & Analytics ArchitekturVerbessern und optimieren der Methoden und Standards des BICCKoordinieren und zusammenarbeiten mit namhaften externen PartnernGemeinsam im Team als spartenweites Business Intelligence Competence Center an neuen Technologien arbeitenQualifikationErfolgreich abgeschlossener Techniker z.B. als Certified IT-Systems Manager oder vergleichbarer Schwerpunkt, gerne auch StudiumErste Berufserfahrung im BI & Analytics Umfeld erforderlichKenntnisse im Umgang mit Data WarehouseErfahrung mit T-SQL, SSAS (DAX, MDX), SSRS und PowerBIErfahrung mit Azure DevOpsIdealerweise Kenntnisse in Python oder RSehr gute Deutsch- und EnglischkenntnisseHohes Maß an Kreativität, Eigeninitiative und TeamfähigkeitUnser AngebotSie sind auf der Suche nach neuen beruflichen Herausforderungen? Die Firmengruppe Liebherr bietet Ihnen als international erfolgreiches Familienunternehmen einen sicheren Arbeitsplatz, eine einzigartige Vielfalt an Aufgaben und spannende Entwicklungsmöglichkeiten. Werden Sie noch heute Teil unseres starken Teams und lernen Sie die Firmengruppe Liebherr als zuverlässigen Partner kennen.Haben wir Ihr Interesse geweckt? Dann freuen wir uns über Ihre Online-Bewerbung. Bei Fragen kontaktieren Sie bitte Sabine Waizbauer unter: Sabine.Waizbauer@liebherr.com.Liebherr - One Passion. Many Opportunities.Das UnternehmenDie Liebherr-Hydraulikbagger GmbH in Kirchdorf an der Iller entwickelt und fertigt ein umfangreiches Sortiment hochwertiger Hydraulikbagger und Materialumschlagmaschinen. Die leistungsfähigen Maschinen haben ihren festen Platz in unterschiedlichsten Anwendungsbereichen vieler Industriezweige und kommen weltweit zum Einsatz.StandortLiebherr-Hydraulikbagger GmbHLiebherrstraße 1288457 Kirchdorf an der IllerDeutschland (DE)KontaktSabine WaizbauerSabine.Waizbauer@liebherr.com+49 7354 80-8733Show moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionInformation TechnologyIndustriesMechanical or Industrial Engineering","Kirchdorf, Baden-Württemberg, Germany",Liebherr Group,2021-05-11,0,Mechanical or Industrial Engineering,,,Full-time,Information Technology,,Entry level
1,2540951895,Business Intelligence (BI) Analyst (m/f/d),"At Coya, the engineering team is passionately and tirelessly working to support the intricate requirements of a complex scaling digital insurance business. Our front-end Coya customer acquisition funnel in React allows for flexibility, ease of configurability and openness to experimentation, as we quickly adapt to the changing market needs. On top of Kubernetes, at the core of our architecture lies a functional back-end built in Scala, with distributed micro services that communicate via Kinesis event streams and REST API calls. We aim to be highly data driven in our development process - for that we built an internal ETL process that enables our BI engineers to analyse our data thoroughly in order to help our teams make better informed product decisions.We are looking for a passionate and eager to learn Business Intelligence (BI) Analyst (m/f/d) who will take on responsibility in the engineering team and directly contribute to the growth and success of Coya.TasksSome of the activities you’ll be involved in: Core data modelling, transformation and analysis Ingest data and create, update and maintain BI and analytical models in our ELT stack Data warehouse and Looker governance and configuration Design and implement reporting and other predictive analytics strategies  Build financial reports based on data in our data lake (S3) Ensure data quality and consistency by building data quality checks and investigating findings  Collaborate with Product Management and Engineering and support the business with analytics and support a data-driven decision making process Collaborate with the Data Engineering role on data ingestion and processing Collaborate with internal stakeholders and build data processing automation for them (Finance, Actuary, Risk, Claims) RequirementsOur engineering teams are literally at the core of everything we do … we are after all building an insurance company from the ground up!While we are looking for someone who has a range of technical skills, we are also looking for someone that does the small things really well:Whatever the task that you take on you see it through You have fun with your work and with your co-workers You care about how your work and attitude affects those around you. You understand that communication is the biggest responsibility of your job as a developer and the one you’re least likely to get right unless you focus on it. You are good at what you do but also don't mind admitting where you can improve Your profile: Experience in creating complex data transformations using SQL Experience with PostgreSQL, AWS Redshift Experience with Analytics, BI, and reporting tools (dbt, Looker) Experience with proactive ensuring of data quality and test driven development approaches Experience with Python for data processing and predictive modelling Experience with Git and CI/CD (nice to have) Experience with operational metrics, accounting and insurance data domains  Good English communication skills is necessary BenefitsSustainability. Insurance is our expertise, climate protection is our passion. And that's why our employees are given additional Green Leave days to do volunteer work. Furthermore, our office is climate-neutral, our electricity is green, the Christmas tree is replanted and we are always looking for new ways to improve.Diversity. An international team with experienced colleagues from more than 25 nations. We continue to work hard on ourselves to make our team even more diverse - because we are convinced that only different perspectives can lead to a really good result.Flexibility - Yes, please. Your job takes up a large part of your time. So you should also decide where and when exactly you work. We enable flexible working time models and generous home office arrangements even after the Corona pandemic.Moving? No problem. We offer you visa support and financial assistance for relocation - for a facilitated start in Germany.Stay healthy. With a discounted Urban Sports Club membership and the Humanoo App we help you to stay physically and mentally fit.Worth cash money. We give you a share in the company's success through our employee participation program. In addition, we will make a 20% additional payment to your company pension scheme.The classics. Ergonomic chairs and height-adjustable tables, a modern office in beautiful Berlin-Kreuzberg, team events, cultural lunches and a fridge full of cold soft drinks are just some of the classically meaningful benefits we offer.Show moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionEngineeringIndustriesInsurance","Berlin, Berlin, Germany",Coya,2021-05-15,0,Insurance,,,Full-time,Engineering,,Entry level
2,2548089930,Market Insights Analyst EMEA,"Abiomed, an innovative medical device company, is focused on recovering hearts and saving lives. We have a single guiding mission: “Patients First.” With corporate headquarters in Danvers, Massachusetts, offices in Aachen & Berlin, Germany and Tokyo, Japan, Abiomed’s 1,500 employees form one of the fastest growing medical technology companies in the world. Abiomed attracts and retains exceptional talent with our collaborative culture, passion for our work, and a strong commitment to employee professional development.Abiomed is seeking a highly motivated Market Insights Analyst EMEA to join the Sales- and Marketing Operations EMEA team. The candidate should have strong analytical and critical thinking skills to collaborate with internal stakeholders and advance the market and clinical analytics maturity across the enterprise. You’ll help us create and deliver insights that advance our “patients first” culture and competitive position in the market and can shape and develop a team dedicated to examining market insights, competitive landscape and clinical outcomes. The team serves as the company’s analytic center of excellence, translating data into high-value, actionable insights for senior leadership and business partners, developing and refining new analyses in response to market needs, and bringing expertise on emerging trends in data analytics and predictive modeling.The ideal candidate has hands-on experience analyzing large-scale data sets but also demonstrated examples of translating data analyses into insights that drive transformational business outcomes. You’ll collaborate with a team of dedicated analysts and partner with business stakeholders to evaluate external market data and competitive aspects of the business to deliver actionable recommendations to decision makers. You’ll be working in a very fast-paced environment where critical thinking, quick learning, attention to detail, and managing competing priorities will be keys to your success.Essential Responsibilities Establish and implement a proactive strategy for gathering/managing data requirements and updates. Become a subject-matter expert on external data sources, data collection and processing, and the external bio-tech and cardiology industries.  Partner with business stakeholders on projects to develop methodologies, reports and dashboards that provide business insight into future areas for business expansion and high areas of growth potential.  Collaborate with the Marketing, Clinical, Product and Publication owners on upcoming publications, research projects, external data and industry analysis. Write project proposals, data requests, and translate decision makers’ requests into actionable products.  Drive project milestones to completion. Build partnerships, define accountability, and lead the activities which operationalize key findings  Create reports and visualizations to fulfill requests from clinicians, researchers, and administrators using a variety of database and analytic technologies  Recommend, design and operationalize predictive & prescriptive analytic solutions in conjunction with team members.  Ad-hoc analysis as required to aid management decision making and business planning  Effectively communicate key findings and actionable recommendations to mid-level and senior-level leadership audiences. Create and deliver impactful and clear presentations and visuals.  Maintain data dictionaries and documentation associated with data availability, limitations, methodologies, and processes. Requirements BS in an analytic discipline (intelligence, statistics, data analytics, data science, mathematics, bio statistics, medical research, etc), MS in analytical or quantitative field preferred  5- 7 years of work experience in competitive intelligence, market analysis, open source research and analysis, data analytics or related field  Experience with data analysis and visualization tools (e.g., Alteryx, Tableau, Einstein Analytics, MSPower BI, ESRI ArcGIS, Palantir, i2 Analyst Notebook)  Experience with advanced analytic techniques and methodologies (e.g., predictive modeling, statistical analysis, customer segmentation, analysis of competing hypothesis, social network/link analysis, market analysis, data validation, threat and risk analysis)  Quick learner, critical thinking mindset, highly adaptable, able to manage competing priorities, excellent presentation skills  Prior experience with Salesforce.com preferred  Proficient in MS Excel, experience with SQL, R, Python (or statistical modeling) and/or SAS/SPSS preferred  Experience with and/or interest in the medical and biotech industry a plus ABIOMED is an Equal Employment Opportunity employer. We are committed to the policy of providing equal employment opportunities without regard to race, color, religion, sex, sexual orientation, gender identity, disability or national origin.Show moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionResearchAnalystInformation TechnologyIndustriesMedical DevicesComputer SoftwareHospital & Health Care","Aachen, North Rhine-Westphalia, Germany",Abiomed,2021-05-12,0,Medical Devices,Computer Software,Hospital & Health Care,Full-time,Research,Analyst,Entry level
3,2418475085,Analytics Engineer,"About NubankTackling the complex banking system to empower people in one of the world's most bureaucratic markets seems like a crazy idea, right? But that's why, how, and where Nubank was born. We fight complexity through our transparent and straightforward products and experiences: a no-fee credit card, a rewards program, a lending platform, and a digital savings account. In a nutshell, we are the most innovative tech company in Latin America, and we are obsessed with building financial services and products that make our customers love us fanatically. With over 34 million customers and $1 billion raised in investment rounds, we are the fastest growing digital bank in the world, with offices in Brazil, Germany, US, Mexico, Colombia and Argentina. And it's still only Day One for us!About The Berlin TeamNubank’s Berlin office hosts the data infrastructure platform team. We’ve built a self-service data processing platform from scratch that empowers everyone at our company to build, process, and query datasets that help push forward their work. Our main users include data analysts, data scientists, business analysts, backend, and data engineers. The team is focused on building well thought out and documented user APIs, backed by scalable data ingestion, processing, and serving systems. We make heavy use of the standard Nubank tech suite (Clojure et. al.), but since we are responsible for the data processing pipeline, you’ll also find Scala, Spark, Mesos, Aurora, Airflow. You will also be in touch with DynamoDB, Amazon Aurora, and Datomic for databases, Tekton CI/CD, monitoring/logging with Prometheus and Splunk, and asynchronous communication using Kafka.Analytics Engineers at NubankIn 2020 we decided to change the Chapter's name from Data Analyst to Analytics Engineer. The team unanimously agrees that the name better fits the work we do. Check our blog post for more detailed information: Nubank Data Analysts are now called Analytics EngineersBeing an Analytics Engineer at Nubank is different from the average Analytics Engineer position. We optimize for long term value by focusing on engineering as opposed to spending our time on recurrent ad hoc jobs. You can watch the following talk to learn more about the Analytics Engineer role at Nubank.Responsibilities Contribute to design and maintenance of our production data pipelines (ETL) and tools Support data-driven discussions within your team and across business areas Improve data literacy throughout the company by teaching and sharing best practices Big picture of data at Nubank: identify opportunities for structuring data across the company Drive great decisions and controls by delivering effective dashboards, visualizations and reports Design, track, and forecast key product and business metrics Desired Skills And Experience Solid professional and/or academic experience as a Data Analyst, Business Analyst, or other quantitative disciplines Strong experience querying data with SQL Programming experience (e.g. with Python, R, Scala, etc.) Familiarity with business intelligence tools, like Metabase, Looker or Tableau, and data visualization best practices is a plus  You will fit well if You have a burning desire to use data and analytics to change the world You communicate clearly and effectively to colleagues from different business areas You thrive in dynamic, fast-paced, results-oriented teams You learn quickly and easily adapt to changing situations and priorities You are hungry and enjoy being constantly challenged to learn and do more You embrace conflict of ideas and like to question the status quo Benefits 28 days of vacation A competitive compensation package, including the opportunity to earn equity in Nubank Wellness and learning allowance Flexible hours Relocation assistance (when outside of Berlin) Diversity and InclusionWe want to build products and experiences for everyone who wants to take back control over their finances, that's why we build strong and diverse teams that rise up to the challenge. We are a team of the most creative people in technology, and we hire under equal opportunity, irrespective of gender, ethnicity, religion, sexual orientation or background. We are proud to say that 30% of our team recognize themselves as part of the LGBTQ+ community, and 40% of our team identify as women, in all positions and seniority levels. We are a very process-light organization that values human interactions, and that is a very important part of our culture. At Nu, everyone has the opportunity to speak up and participate, grow and share ideas.Show moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionInformation TechnologyIndustriesComputer SoftwareInternetFinancial Services","Berlin, Berlin, Germany",Nubank,2021-08-14,0,Computer Software,Internet,Financial Services,Full-time,Information Technology,,Entry level
4,2488399462,Data Visualization Expert (m/f/d),"Bayer is a global enterprise with core competencies in the Life Science fields of health care and agriculture. Its products and services are designed to benefit people and improve their quality of life. At Bayer you have the opportunity to be part of a culture where we value the passion of our employees to innovate and give them the power to change. Data Visualization Expert (m/f/d) Your Tasks And Responsibilities Create compelling, clear, and value-bringing dashboards combining data coming from various areas of the Regulatory Science organization in close collaboration with relevant subject matter experts  Promote the organizational mindset change, moving from static information towards dynamically generated content and use of business intelligence approaches, allowing for faster and better decision making  Drive integration of existing dashboarding solutions into sustainable digital ecosystem  Explore modern and innovative visualization technologies and develop roadmap for their introduction into the Regulatory Science technology toolbox  Define and share best practices in the visualization space across the organization  Support to establish strong dashboarding power user community Who You Are Master’s degree in the area of data science with focus on visualization or life sciences with first relevant experience, alternatively, bachelor´s degree in life sciences with several years of relevant experience  Knowledge of standard business tools for data visualization and business intelligence (Spotfire, Tableaux) as well as of other systems and tools (e.g., Kibana, Google Looker) would be an asset  High data and digitalization affinity  Ability to work in interdisciplinary teams with excellent interpersonal and communication skills  Lifelong learner (m/f/d) with flexible and open-minded spirit, with the drive to transform the digital environment  Motivation and willingness to challenge the status quo  Fluent in English, both written and spoken YOUR APPLICATION Are you looking for a new challenge where you can show your passion for innovation? Are you interested in working as part of a global team to improve people’s lives? Then send us your online application including cover letter, CV and references.Bayer welcomes applications from all individuals, regardless of race, national origin, gender, age, physical characteristics, social origin, disability, union membership, religion, family status, pregnancy, sexual orientation, gender identity, gender expression or any unlawful criterion under applicable law. We are committed to treating all applicants fairly and avoiding discrimination.Location:  Monheim or ChesterfieldDivision:  Crop ScienceReference Code: 383265Show moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionInformation TechnologyIndustriesChemicalsPharmaceuticalsBiotechnology","Monheim, North Rhine-Westphalia, Germany",Bayer,2021-09-14,0,Chemicals,Pharmaceuticals,Biotechnology,Full-time,Information Technology,,Entry level
0,2498062665,Data Analyst,"Direct message the job poster from BioNTech AGwilliam hillton--Become a member of the BioNTech Family!As a part of our team of more than 1.500 pioneers, you will play a key role in developing solutions for some of the most crucial scientific challenges of our age: Amongst multiple programs in the pipeline, we are conducting research on a Covid-19 vaccine in our project “Lightspeed” based on our mRNA-technologies. Furthermore, we are pioneers in the development of individualized cancer therapies and in the combat against other diseases.We aim to achieve life-changing successes for patients by being innovative, passionate and united,so get in touch with us if you are looking to be a part of creating hope for a healthy future in many people´s lives.Data Analyst* Cancer VaccinesAt BioNTech, you will be responsible to secure a seamless and fast flow of information from the research team to our internal and external partners. , linking preclinical results to clinical development activities. Your main responsibilities are:Working within a team of scientists on research and development of highly innovative cancer immunotherapies: Providing scientific communication support, including data analysis, writing high quality reports, publications and summaries of preclinical and translational dataSupporting the team in scientific data analyses, data processing and interpretation, as well as being responsible for literature and database searchesWriting and steering the provision of documents for regulatory purposes in order to guarantee the timely provision of these documents in development projectsLinking preclinical research activities to clinical development. Securing a seamless and fast flow of information from the research team to the project management team, the regulatory team, and the clinical teamRepresenting the team in internal meetings and in the communication with external partners with the above mentioned tasksWhat you have to offer.Successfully completed Ph.D. in immunology, immune-oncology, or related discipline as well as professional experience in this field, ideally in an industry position.Strong analytical skills, being able to extract the essence of scientific data and translate transfer these it into well written documents.The talent to combine managerial management tasks with scientific contentWorking proactively and well-organized in cross-functional working groupsProven ability to work independently and be self-motivatedExcellent communication and presentation skills to efficiently relay information to project teams and other key stakeholdersHighly proficient in spoken and written English (written and spoken), knowledge good command of German is a plusBenefits for you.Company Pension SchemeChildcareJobticketCompany BikeLeave AccountFitness CoursesMobile OfficeSpecial Vacation... and much more.Have we kindled your pioneering spirit?Then apply now for our location Mainz and simply send us your application documents using our online form.BioNTech does not differentiate on the basis of gender, race, religion, color, origin, sexual orientation, disability, age and other protected status as required by applicable law. We are committed to creating a diverse environment and are proud to be an equal opportunity employer.﻿BioNTech - As unique as youShow moreShow lessEmployment typeFull-time","Mainz, Rhineland-Palatinate, Germany",<NOT_GIVEN>,2021-07-14,0,,,,Full-time,,,
1,2542271464,Data / Analytics Engineer (m/w/d),"Du bist ein Macher, hast Lust auf eigenverantwortliches Arbeiten und kannst die Matrix sehen? Dann folge dem weißen Kaninchen und werde Teil unseres Business Intelligence Teams, denn wir suchen ab sofort einen Data Engineer (m/w/d) in Vollzeit, der motiviert ist in spannenden Projekten Datenflüsse von der Quelle bis hin zur Cloud zu entwickeln.Wir sind Bergfreunde.de - einer der führenden Online-Shops für Outdoor- und Bergsportbedarf. Ein klarer Fokusals Online-Pure-Player, ein stetig wachsendes Sortiment und operative Exzellenz haben uns von einemjungen Start-Up zu einer festen Größe am europäischen Outdoor-Markt werden lassen. Mitunserem rund 420 Mitarbeiter starken Team stellen wir uns den kommenden Herausforderungen - bist Dudabei?Ein motiviertes Team in einer modernen IT-Umgebung, die sich stets weiterentwickelt und nicht nur Dienstleister ist, sondern als Umsetzungspartner Innovation ins Unternehmen bringt.Du betreust spannende Projekte mit modernsten Technologien und in enger Zusammenarbeit mit Fachabteilungen, um das Thema Daten bei den Bergfreunden in neue Sphären zu katapultieren.Du entwickelst und betreust eigenverantwortlich Datenflussprozesse in ETL- und ELT-Manier.Du arbeitest mit modernsten Cloud-Produkten und bringst auch nicht mehr ganz so neue Systeme auf den aktuellsten Stand der Technik.Keine Angst, wir arbeiten Dich intensiv und ausgiebig in unsere Systeme ein.Du besitzt ein abgeschlossenes Studium zum Informatiker, Wirtschaftsinformatiker oder eine vergleichbare Qualifikation.Du hast gute Programmierkenntnisse in Python.Du verfügst über Erfahrungen im Umgang mit Apache Airflow oder traust es Dir zu, diese Kenntnisse aufzubauen.Du bringst gute SQL-Kenntnisse mit und hast Erfahrungen im Umgang mit Datenbanken.Du kennst Dich gut in der Linux Konsole aus.Idealerweise hast Du schon Erfahrungen mit Terraform und Kubernetes gesammelt.Cloud-Landschaften wie AWS oder GCP sind keine Fremdwörter für Dich.Dich zeichnet eine hohe Lernbereitschaft für neue Themen und Systeme aus.Du bringst gute Deutsch- und Englischkenntnisse mit.Bei uns ist der Name Programm: Du arbeitest in einem motivierten und ständig wachsenden Team vonOutdoorenthusiasten und E-Commerce-Spezialisten mit kurzen und direkten Kommunikationswegen.Wir wachsen dynamisch: Deswegen suchen wir Mitarbeiter, die mit uns wachsen wollen und offen sind fürneue Herausforderungen im E-Commerce und Verantwortung übernehmen wollen.Wir lieben komplexe Fragestellungen und neue Lösungen: Als Teil der Backcountry Gruppe arbeitest Du ineinem internationalen Umfeld.Wir möchten, dass sich unsere Mitarbeiter langfristig bei uns wohl fühlen: Deswegen bieten wir Dir einattraktives Leistungspaket, das neben angemessener Entlohnung und fairen Urlaubs- und Arbeitszeitregelungen auch tolle Einkaufskonditionen umfasst.Nach Corona im Homeoffice freuen wir uns anschließend, im neu gestalteten Büro, mit einem hybriden Office-Modellauch wieder mehr Begegnung und Austausch zu erleben.Wenn wir Dein Interesse geweckt haben, freuen wir uns auf Deine Online-Bewerbung.Wenn wir Dein Interesse geweckt haben, freuen wir uns auf Deine Online-Bewerbung.Show moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionInformation TechnologyIndustriesMarketing and AdvertisingInformation Technology and ServicesInternet","Kirchentellinsfurt, Baden-Württemberg, Germany",Bergfreunde GmbH,2021-05-10,0,Marketing and Advertising,Information Technology and Services,Internet,Full-time,Information Technology,,Entry level
